ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2014,"2014",0,"Total",24278,9396,"Census Tract 122.03, Philadelphia County, PA","14000US42101012203"
2014,"2014",0,"Total",52305,8106.000000000001,"Census Tract 237, Philadelphia County, PA","14000US42101023700"
2014,"2014",0,"Total",19732,9072,"Census Tract 91, Philadelphia County, PA","14000US42101009100"
2014,"2014",0,"Total",25517,4088.0000000000005,"Census Tract 30.02, Philadelphia County, PA","14000US42101003002"
2014,"2014",0,"Total",34244,3842,"Census Tract 311.01, Philadelphia County, PA","14000US42101031101"
2014,"2014",0,"Total",25292,3413.9999999999995,"Census Tract 169.01, Philadelphia County, PA","14000US42101016901"
2014,"2014",0,"Total",40081,2579,"Census Tract 345.02, Philadelphia County, PA","14000US42101034502"
2014,"2014",0,"Total",34221,11234,"Census Tract 238, Philadelphia County, PA","14000US42101023800"
2014,"2014",0,"Total",39101,3494,"Census Tract 329, Philadelphia County, PA","14000US42101032900"
2014,"2014",0,"Total",38554,2961,"Census Tract 311.02, Philadelphia County, PA","14000US42101031102"
2014,"2014",0,"Total",25139,7016,"Census Tract 381, Philadelphia County, PA","14000US42101038100"
2014,"2014",0,"Total",28286,4125,"Census Tract 71.02, Philadelphia County, PA","14000US42101007102"
2014,"2014",0,"Total",40938,8400,"Census Tract 122.04, Philadelphia County, PA","14000US42101012204"
2014,"2014",0,"Total",83086,12122,"Census Tract 367, Philadelphia County, PA","14000US42101036700"
2014,"2014",0,"Total",25208,7160,"Census Tract 312, Philadelphia County, PA","14000US42101031200"
2014,"2014",0,"Total",27583,3597.0000000000005,"Census Tract 239, Philadelphia County, PA","14000US42101023900"
2014,"2014",0,"Total",21035,5254,"Census Tract 169.02, Philadelphia County, PA","14000US42101016902"
2014,"2014",0,"Total",20357,7943,"Census Tract 92, Philadelphia County, PA","14000US42101009200"
2014,"2014",0,"Total",32895,3722.9999999999995,"Census Tract 41.02, Philadelphia County, PA","14000US42101004102"
2014,"2014",0,"Total",31538,9464,"Census Tract 313, Philadelphia County, PA","14000US42101031300"
2014,"2014",0,"Total",54821,8934,"Census Tract 11.02, Philadelphia County, PA","14000US42101001102"
2014,"2014",0,"Total",36442,13163,"Census Tract 240, Philadelphia County, PA","14000US42101024000"
2014,"2014",0,"Total",43948,8026,"Census Tract 356.01, Philadelphia County, PA","14000US42101035601"
2014,"2014",0,"Total",25299,9130,"Census Tract 170, Philadelphia County, PA","14000US42101017000"
2014,"2014",0,"Total",37462,9621,"Census Tract 314.01, Philadelphia County, PA","14000US42101031401"
2014,"2014",0,"Total",62381,12007,"Census Tract 125, Philadelphia County, PA","14000US42101012500"
2014,"2014",0,"Total",42875,11700,"Census Tract 9.02, Philadelphia County, PA","14000US42101000902"
2014,"2014",0,"Total",16985,4665,"Census Tract 241, Philadelphia County, PA","14000US42101024100"
2014,"2014",0,"Total",46641,8764,"Census Tract 326, Philadelphia County, PA","14000US42101032600"
2014,"2014",0,"Total",34694,3593,"Census Tract 314.02, Philadelphia County, PA","14000US42101031402"
2014,"2014",0,"Total",46136,7286.000000000001,"Census Tract 23, Philadelphia County, PA","14000US42101002300"
2014,"2014",0,"Total",23185,5604,"Census Tract 93, Philadelphia County, PA","14000US42101009300"
2014,"2014",0,"Total",28811,5848,"Census Tract 171, Philadelphia County, PA","14000US42101017100"
2014,"2014",0,"Total",26594,7912.000000000001,"Census Tract 345.01, Philadelphia County, PA","14000US42101034501"
2014,"2014",0,"Total",44279,5704,"Census Tract 315.01, Philadelphia County, PA","14000US42101031501"
2014,"2014",0,"Total",28947,11864,"Census Tract 242, Philadelphia County, PA","14000US42101024200"
2014,"2014",0,"Total",63993,8490,"Census Tract 362.03, Philadelphia County, PA","14000US42101036203"
2014,"2014",0,"Total",39868,14102,"Census Tract 131, Philadelphia County, PA","14000US42101013100"
2014,"2014",0,"Total",25663,9278,"Census Tract 72, Philadelphia County, PA","14000US42101007200"
2014,"2014",0,"Total",42770,6399,"Census Tract 315.02, Philadelphia County, PA","14000US42101031502"
2014,"2014",0,"Total",81202,6354,"Census Tract 384, Philadelphia County, PA","14000US42101038400"
2014,"2014",0,"Total",24353,3761,"Census Tract 243, Philadelphia County, PA","14000US42101024300"
2014,"2014",0,"Total",21096,5244,"Census Tract 172.01, Philadelphia County, PA","14000US42101017201"
2014,"2014",0,"Total",45989,12313,"Census Tract 42.01, Philadelphia County, PA","14000US42101004201"
2014,"2014",0,"Total",34965,3676.9999999999995,"Census Tract 316, Philadelphia County, PA","14000US42101031600"
2014,"2014",0,"Total",25588,6664,"Census Tract 31, Philadelphia County, PA","14000US42101003100"
2014,"2014",0,"Total",18750,5331,"Census Tract 132, Philadelphia County, PA","14000US42101013200"
2014,"2014",0,"Total",31339,5627,"Census Tract 244, Philadelphia County, PA","14000US42101024400"
2014,"2014",0,"Total",30101,6600,"Census Tract 325, Philadelphia County, PA","14000US42101032500"
2014,"2014",0,"Total",45736,6837,"Census Tract 317, Philadelphia County, PA","14000US42101031700"
2014,"2014",0,"Total",16753,3010,"Census Tract 94, Philadelphia County, PA","14000US42101009400"
2014,"2014",0,"Total",21875,7590.999999999999,"Census Tract 172.02, Philadelphia County, PA","14000US42101017202"
2014,"2014",0,"Total",56815,11954,"Census Tract 8.03, Philadelphia County, PA","14000US42101000803"
2014,"2014",0,"Total",24611,5541,"Census Tract 73, Philadelphia County, PA","14000US42101007300"
2014,"2014",0,"Total",33971,4956,"Census Tract 318, Philadelphia County, PA","14000US42101031800"
2014,"2014",0,"Total",27556,7917.000000000001,"Census Tract 245, Philadelphia County, PA","14000US42101024500"
2014,"2014",0,"Total",65293,8029.000000000001,"Census Tract 16, Philadelphia County, PA","14000US42101001600"
2014,"2014",0,"Total",49259,12730,"Census Tract 355, Philadelphia County, PA","14000US42101035500"
2014,"2014",0,"Total",20430,4946,"Census Tract 173, Philadelphia County, PA","14000US42101017300"
2014,"2014",0,"Total",43041,9890,"Census Tract 319, Philadelphia County, PA","14000US42101031900"
2014,"2014",0,"Total",80417,13003,"Census Tract 344, Philadelphia County, PA","14000US42101034400"
2014,"2014",0,"Total",24268,10046,"Census Tract 246, Philadelphia County, PA","14000US42101024600"
2014,"2014",0,"Total",47045,8243,"Census Tract 133, Philadelphia County, PA","14000US42101013300"
2014,"2014",0,"Total",56563,31850,"Census Tract 9801, Philadelphia County, PA","14000US42101980100"
2014,"2014",0,"Total",41482,4162,"Census Tract 320, Philadelphia County, PA","14000US42101032000"
2014,"2014",0,"Total",16383,6444,"Census Tract 95, Philadelphia County, PA","14000US42101009500"
2014,"2014",0,"Total",43850,10716,"Census Tract 42.02, Philadelphia County, PA","14000US42101004202"
2014,"2014",0,"Total",21702,3058,"Census Tract 247, Philadelphia County, PA","14000US42101024700"
2014,"2014",0,"Total",35139,5864,"Census Tract 323, Philadelphia County, PA","14000US42101032300"
2014,"2014",0,"Total",35179,4190,"Census Tract 321, Philadelphia County, PA","14000US42101032100"
2014,"2014",0,"Total",18319,5171,"Census Tract 174, Philadelphia County, PA","14000US42101017400"
2014,"2014",0,"Total",39911,13747,"Census Tract 376, Philadelphia County, PA","14000US42101037600"
2014,"2014",0,"Total",80060,9255,"Census Tract 134.01, Philadelphia County, PA","14000US42101013401"
2013,"2013",0,"Total",44630,5208,"Census Tract 158, Philadelphia County, PA","14000US42101015800"
2013,"2013",0,"Total",34750,5859,"Census Tract 323, Philadelphia County, PA","14000US42101032300"
2013,"2013",0,"Total",38223,4876,"Census Tract 320, Philadelphia County, PA","14000US42101032000"
2013,"2013",0,"Total",39412,8207,"Census Tract 319, Philadelphia County, PA","14000US42101031900"
2013,"2013",0,"Total",32566,5020,"Census Tract 318, Philadelphia County, PA","14000US42101031800"
2013,"2013",0,"Total",32651,2702,"Census Tract 325, Philadelphia County, PA","14000US42101032500"
2013,"2013",0,"Total",43288,6624,"Census Tract 317, Philadelphia County, PA","14000US42101031700"
2013,"2013",0,"Total",33675,7755.000000000001,"Census Tract 316, Philadelphia County, PA","14000US42101031600"
2013,"2013",0,"Total",43112,6107,"Census Tract 315.02, Philadelphia County, PA","14000US42101031502"
2013,"2013",0,"Total",49107,9053,"Census Tract 315.01, Philadelphia County, PA","14000US42101031501"
2013,"2013",0,"Total",43817,10711,"Census Tract 326, Philadelphia County, PA","14000US42101032600"
2013,"2013",0,"Total",35742,5296,"Census Tract 314.02, Philadelphia County, PA","14000US42101031402"
2013,"2013",0,"Total",34570,5361,"Census Tract 314.01, Philadelphia County, PA","14000US42101031401"
2013,"2013",0,"Total",26476,5440,"Census Tract 313, Philadelphia County, PA","14000US42101031300"
2013,"2013",0,"Total",30409,11408,"Census Tract 312, Philadelphia County, PA","14000US42101031200"
2013,"2013",0,"Total",36793,7914.999999999999,"Census Tract 329, Philadelphia County, PA","14000US42101032900"
2013,"2013",0,"Total",35224,5777,"Census Tract 311.02, Philadelphia County, PA","14000US42101031102"
2013,"2013",0,"Total",37231,7530.999999999999,"Census Tract 311.01, Philadelphia County, PA","14000US42101031101"
2013,"2013",0,"Total",48420,9196,"Census Tract 310, Philadelphia County, PA","14000US42101031000"
2013,"2013",0,"Total",38171,7363,"Census Tract 309, Philadelphia County, PA","14000US42101030900"
2013,"2013",0,"Total",38199,4784,"Census Tract 330, Philadelphia County, PA","14000US42101033000"
2013,"2013",0,"Total",50797,6874,"Census Tract 308, Philadelphia County, PA","14000US42101030800"
2013,"2013",0,"Total",44125,5444,"Census Tract 307, Philadelphia County, PA","14000US42101030700"
2013,"2013",0,"Total",33228,9835,"Census Tract 306, Philadelphia County, PA","14000US42101030600"
2013,"2013",0,"Total",38886,4195,"Census Tract 305.02, Philadelphia County, PA","14000US42101030502"
2013,"2013",0,"Total",59848,8429,"Census Tract 331.01, Philadelphia County, PA","14000US42101033101"
2013,"2013",0,"Total",33826,4507,"Census Tract 305.01, Philadelphia County, PA","14000US42101030501"
2013,"2013",0,"Total",35283,6099,"Census Tract 302, Philadelphia County, PA","14000US42101030200"
2013,"2013",0,"Total",38019,7009.999999999999,"Census Tract 301, Philadelphia County, PA","14000US42101030100"
2013,"2013",0,"Total",28020,3159,"Census Tract 300, Philadelphia County, PA","14000US42101030000"
2013,"2013",0,"Total",47543,6529,"Census Tract 331.02, Philadelphia County, PA","14000US42101033102"
2013,"2013",0,"Total",19519,3989,"Census Tract 299, Philadelphia County, PA","14000US42101029900"
2013,"2013",0,"Total",26346,3567.0000000000005,"Census Tract 298, Philadelphia County, PA","14000US42101029800"
2013,"2013",0,"Total",20641,2756,"Census Tract 294, Philadelphia County, PA","14000US42101029400"
2013,"2013",0,"Total",19495,14209.000000000002,"Census Tract 293, Philadelphia County, PA","14000US42101029300"
2013,"2013",0,"Total",59393,12693,"Census Tract 332, Philadelphia County, PA","14000US42101033200"
2013,"2013",0,"Total",36319,8844,"Census Tract 292, Philadelphia County, PA","14000US42101029200"
2013,"2013",0,"Total",27526,3509,"Census Tract 291, Philadelphia County, PA","14000US42101029100"
2013,"2013",0,"Total",35491,4848,"Census Tract 290, Philadelphia County, PA","14000US42101029000"
2013,"2013",0,"Total",32177,8554,"Census Tract 289.02, Philadelphia County, PA","14000US42101028902"
2013,"2013",0,"Total",37500,7244.000000000001,"Census Tract 333, Philadelphia County, PA","14000US42101033300"
2013,"2013",0,"Total",30068,5065,"Census Tract 289.01, Philadelphia County, PA","14000US42101028901"
2013,"2013",0,"Total",28510,4572,"Census Tract 288, Philadelphia County, PA","14000US42101028800"
2013,"2013",0,"Total",20082,7467,"Census Tract 287, Philadelphia County, PA","14000US42101028700"
2013,"2013",0,"Total",25975,3827,"Census Tract 286, Philadelphia County, PA","14000US42101028600"
2013,"2013",0,"Total",44775,4171,"Census Tract 334, Philadelphia County, PA","14000US42101033400"
2013,"2013",0,"Total",30077,11675,"Census Tract 285, Philadelphia County, PA","14000US42101028500"
2013,"2013",0,"Total",25598,7587,"Census Tract 284, Philadelphia County, PA","14000US42101028400"
2013,"2013",0,"Total",19369,6665,"Census Tract 283, Philadelphia County, PA","14000US42101028300"
2013,"2013",0,"Total",30412,7358.999999999999,"Census Tract 282, Philadelphia County, PA","14000US42101028200"
2013,"2013",0,"Total",51536,9462,"Census Tract 335, Philadelphia County, PA","14000US42101033500"
2013,"2013",0,"Total",34149,6081,"Census Tract 281, Philadelphia County, PA","14000US42101028100"
2013,"2013",0,"Total",25056,4253,"Census Tract 280, Philadelphia County, PA","14000US42101028000"
2013,"2013",0,"Total",30679,5582,"Census Tract 279.02, Philadelphia County, PA","14000US42101027902"
2013,"2013",0,"Total",32181,7034,"Census Tract 279.01, Philadelphia County, PA","14000US42101027901"
2013,"2013",0,"Total",47670,6867.999999999999,"Census Tract 336, Philadelphia County, PA","14000US42101033600"
2013,"2013",0,"Total",30789,3817,"Census Tract 278, Philadelphia County, PA","14000US42101027800"
2013,"2013",0,"Total",24049,6501,"Census Tract 277, Philadelphia County, PA","14000US42101027700"
2013,"2013",0,"Total",30717,5914,"Census Tract 276, Philadelphia County, PA","14000US42101027600"
2013,"2013",0,"Total",33750,13129,"Census Tract 275, Philadelphia County, PA","14000US42101027500"
2013,"2013",0,"Total",32550,5779,"Census Tract 337.01, Philadelphia County, PA","14000US42101033701"
2013,"2013",0,"Total",36083,11458,"Census Tract 274.02, Philadelphia County, PA","14000US42101027402"
2013,"2013",0,"Total",25608,6374,"Census Tract 274.01, Philadelphia County, PA","14000US42101027401"
2013,"2013",0,"Total",46940,8148.999999999999,"Census Tract 273, Philadelphia County, PA","14000US42101027300"
2013,"2013",0,"Total",44336,11437,"Census Tract 272, Philadelphia County, PA","14000US42101027200"
2013,"2013",0,"Total",72245,10209,"Census Tract 337.02, Philadelphia County, PA","14000US42101033702"
2013,"2013",0,"Total",44241,7082.000000000001,"Census Tract 271, Philadelphia County, PA","14000US42101027100"
2013,"2013",0,"Total",51645,12050,"Census Tract 270, Philadelphia County, PA","14000US42101027000"
2013,"2013",0,"Total",53864,14806,"Census Tract 269, Philadelphia County, PA","14000US42101026900"
2013,"2013",0,"Total",35842,6452,"Census Tract 268, Philadelphia County, PA","14000US42101026800"
2013,"2013",0,"Total",42346,7121,"Census Tract 338, Philadelphia County, PA","14000US42101033800"
2013,"2013",0,"Total",32500,7971,"Census Tract 267, Philadelphia County, PA","14000US42101026700"
2013,"2013",0,"Total",43509,3990.9999999999995,"Census Tract 266, Philadelphia County, PA","14000US42101026600"
2013,"2013",0,"Total",45978,9359,"Census Tract 265, Philadelphia County, PA","14000US42101026500"
2013,"2013",0,"Total",37147,15374,"Census Tract 264, Philadelphia County, PA","14000US42101026400"
2013,"2013",0,"Total",44589,7413.999999999999,"Census Tract 339, Philadelphia County, PA","14000US42101033900"
2013,"2013",0,"Total",42094,8248,"Census Tract 263.02, Philadelphia County, PA","14000US42101026302"
2013,"2013",0,"Total",43081,6038,"Census Tract 263.01, Philadelphia County, PA","14000US42101026301"
2013,"2013",0,"Total",51289,5065,"Census Tract 262, Philadelphia County, PA","14000US42101026200"
2013,"2013",0,"Total",48146,6835.000000000001,"Census Tract 261, Philadelphia County, PA","14000US42101026100"
2013,"2013",0,"Total",62670,10509,"Census Tract 340, Philadelphia County, PA","14000US42101034000"
2013,"2013",0,"Total",48056,16936,"Census Tract 260, Philadelphia County, PA","14000US42101026000"
2013,"2013",0,"Total",40380,9356,"Census Tract 259, Philadelphia County, PA","14000US42101025900"
2013,"2013",0,"Total",53289,11644,"Census Tract 258, Philadelphia County, PA","14000US42101025800"
2013,"2013",0,"Total",58841,8695,"Census Tract 257, Philadelphia County, PA","14000US42101025700"
2013,"2013",0,"Total",56294,8742,"Census Tract 341, Philadelphia County, PA","14000US42101034100"
2013,"2013",0,"Total",71875,13015,"Census Tract 256, Philadelphia County, PA","14000US42101025600"
2013,"2013",0,"Total",70881,14951.999999999998,"Census Tract 255, Philadelphia County, PA","14000US42101025500"
2013,"2013",0,"Total",51738,11330,"Census Tract 254, Philadelphia County, PA","14000US42101025400"
2013,"2013",0,"Total",33568,5706,"Census Tract 253, Philadelphia County, PA","14000US42101025300"
2013,"2013",0,"Total",46031,4841,"Census Tract 342, Philadelphia County, PA","14000US42101034200"
2013,"2013",0,"Total",32081,3309,"Census Tract 252, Philadelphia County, PA","14000US42101025200"
2013,"2013",0,"Total",30461,10453,"Census Tract 249, Philadelphia County, PA","14000US42101024900"
2013,"2013",0,"Total",36707,7331.000000000001,"Census Tract 248, Philadelphia County, PA","14000US42101024800"
2013,"2013",0,"Total",20440,4357,"Census Tract 247, Philadelphia County, PA","14000US42101024700"
2013,"2013",0,"Total",83858,13315,"Census Tract 344, Philadelphia County, PA","14000US42101034400"
2013,"2013",0,"Total",23851,8480,"Census Tract 246, Philadelphia County, PA","14000US42101024600"
2013,"2013",0,"Total",30255,4644,"Census Tract 245, Philadelphia County, PA","14000US42101024500"
2013,"2013",0,"Total",33733,4490,"Census Tract 244, Philadelphia County, PA","14000US42101024400"
2013,"2013",0,"Total",33220,11763,"Census Tract 243, Philadelphia County, PA","14000US42101024300"
2013,"2013",0,"Total",29269,5722,"Census Tract 345.01, Philadelphia County, PA","14000US42101034501"
2013,"2013",0,"Total",22970,5440,"Census Tract 242, Philadelphia County, PA","14000US42101024200"
2013,"2013",0,"Total",12399,3283,"Census Tract 241, Philadelphia County, PA","14000US42101024100"
2013,"2013",0,"Total",34375,9298,"Census Tract 240, Philadelphia County, PA","14000US42101024000"
2013,"2013",0,"Total",28508,1255,"Census Tract 239, Philadelphia County, PA","14000US42101023900"
2013,"2013",0,"Total",38884,3503,"Census Tract 345.02, Philadelphia County, PA","14000US42101034502"
2013,"2013",0,"Total",31328,7872.000000000001,"Census Tract 238, Philadelphia County, PA","14000US42101023800"
2013,"2013",0,"Total",50292,14636,"Census Tract 237, Philadelphia County, PA","14000US42101023700"
2013,"2013",0,"Total",75179,16549,"Census Tract 236, Philadelphia County, PA","14000US42101023600"
2013,"2013",0,"Total",74730,11458,"Census Tract 235, Philadelphia County, PA","14000US42101023500"
2013,"2013",0,"Total",40519,8234,"Census Tract 346, Philadelphia County, PA","14000US42101034600"
2013,"2013",0,"Total",102578,37897,"Census Tract 231, Philadelphia County, PA","14000US42101023100"
2013,"2013",0,"Total",76250,21338,"Census Tract 220, Philadelphia County, PA","14000US42101022000"
2013,"2013",0,"Total",81216,1186,"Census Tract 219, Philadelphia County, PA","14000US42101021900"
2013,"2013",0,"Total",42323,7617,"Census Tract 218, Philadelphia County, PA","14000US42101021800"
2013,"2013",0,"Total",60128,5253,"Census Tract 347.01, Philadelphia County, PA","14000US42101034701"
2013,"2013",0,"Total",61382,8798,"Census Tract 217, Philadelphia County, PA","14000US42101021700"
2013,"2013",0,"Total",65197,17156,"Census Tract 216, Philadelphia County, PA","14000US42101021600"
2013,"2013",0,"Total",70512,6331,"Census Tract 215, Philadelphia County, PA","14000US42101021500"
2013,"2013",0,"Total",63912,5278,"Census Tract 214, Philadelphia County, PA","14000US42101021400"
2013,"2013",0,"Total",66042,9512,"Census Tract 347.02, Philadelphia County, PA","14000US42101034702"
2013,"2013",0,"Total",61944,5086,"Census Tract 213, Philadelphia County, PA","14000US42101021300"
2013,"2013",0,"Total",61932,11900,"Census Tract 212, Philadelphia County, PA","14000US42101021200"
2013,"2013",0,"Total",65925,8762,"Census Tract 211, Philadelphia County, PA","14000US42101021100"
2013,"2013",0,"Total",59880,14302,"Census Tract 210, Philadelphia County, PA","14000US42101021000"
2013,"2013",0,"Total",41367,4492,"Census Tract 348.01, Philadelphia County, PA","14000US42101034801"
2013,"2013",0,"Total",54667,16889,"Census Tract 209, Philadelphia County, PA","14000US42101020900"
2013,"2013",0,"Total",37727,9606,"Census Tract 208, Philadelphia County, PA","14000US42101020800"
2013,"2013",0,"Total",63243,12730,"Census Tract 207, Philadelphia County, PA","14000US42101020700"
2013,"2013",0,"Total",47235,12672,"Census Tract 206, Philadelphia County, PA","14000US42101020600"
2013,"2013",0,"Total",35050,17555,"Census Tract 348.02, Philadelphia County, PA","14000US42101034802"
2013,"2013",0,"Total",21600,5427,"Census Tract 205, Philadelphia County, PA","14000US42101020500"
2013,"2013",0,"Total",28564,6276,"Census Tract 204, Philadelphia County, PA","14000US42101020400"
2013,"2013",0,"Total",24891,4796,"Census Tract 203, Philadelphia County, PA","14000US42101020300"
2013,"2013",0,"Total",24768,4401,"Census Tract 202, Philadelphia County, PA","14000US42101020200"
2013,"2013",0,"Total",59816,8058,"Census Tract 348.03, Philadelphia County, PA","14000US42101034803"
2013,"2013",0,"Total",31503,2769,"Census Tract 201.02, Philadelphia County, PA","14000US42101020102"
2013,"2013",0,"Total",21917,9018,"Census Tract 201.01, Philadelphia County, PA","14000US42101020101"
2013,"2013",0,"Total",28696,9998,"Census Tract 200, Philadelphia County, PA","14000US42101020000"
2013,"2013",0,"Total",22619,7540,"Census Tract 199, Philadelphia County, PA","14000US42101019900"
2013,"2013",0,"Total",40882,5331,"Census Tract 349, Philadelphia County, PA","14000US42101034900"
2013,"2013",0,"Total",21497,1456,"Census Tract 198, Philadelphia County, PA","14000US42101019800"
2013,"2013",0,"Total",20371,3573,"Census Tract 197, Philadelphia County, PA","14000US42101019700"
2013,"2013",0,"Total",14259,5713,"Census Tract 195.02, Philadelphia County, PA","14000US42101019502"
2013,"2013",0,"Total",13477,2094,"Census Tract 195.01, Philadelphia County, PA","14000US42101019501"
2013,"2013",0,"Total",54808,9942,"Census Tract 351, Philadelphia County, PA","14000US42101035100"
2013,"2013",0,"Total",23608,4950,"Census Tract 192, Philadelphia County, PA","14000US42101019200"
2013,"2013",0,"Total",29625,6849,"Census Tract 191, Philadelphia County, PA","14000US42101019100"
2013,"2013",0,"Total",28056,3873,"Census Tract 190, Philadelphia County, PA","14000US42101019000"
2013,"2013",0,"Total",22263,8185,"Census Tract 188, Philadelphia County, PA","14000US42101018800"
2013,"2013",0,"Total",66705,17756,"Census Tract 352, Philadelphia County, PA","14000US42101035200"
2013,"2013",0,"Total",47892,6029,"Census Tract 184, Philadelphia County, PA","14000US42101018400"
2013,"2013",0,"Total",44104,8128,"Census Tract 183, Philadelphia County, PA","14000US42101018300"
2013,"2013",0,"Total",38051,6877.999999999999,"Census Tract 180.02, Philadelphia County, PA","14000US42101018002"
2013,"2013",0,"Total",32031,11183,"Census Tract 180.01, Philadelphia County, PA","14000US42101018001"
2013,"2013",0,"Total",70991,4075,"Census Tract 353.01, Philadelphia County, PA","14000US42101035301"
2013,"2013",0,"Total",22050,5708,"Census Tract 179, Philadelphia County, PA","14000US42101017900"
2013,"2013",0,"Total",22458,4479,"Census Tract 178, Philadelphia County, PA","14000US42101017800"
2013,"2013",0,"Total",15392,1812.9999999999998,"Census Tract 177.02, Philadelphia County, PA","14000US42101017702"
2013,"2013",0,"Total",18459,6864,"Census Tract 177.01, Philadelphia County, PA","14000US42101017701"
2013,"2013",0,"Total",54873,6258,"Census Tract 353.02, Philadelphia County, PA","14000US42101035302"
2013,"2013",0,"Total",17296,2991,"Census Tract 176.02, Philadelphia County, PA","14000US42101017602"
2013,"2013",0,"Total",14121,2920,"Census Tract 176.01, Philadelphia County, PA","14000US42101017601"
2013,"2013",0,"Total",14340,2663,"Census Tract 175, Philadelphia County, PA","14000US42101017500"
2013,"2013",0,"Total",16414,5679,"Census Tract 174, Philadelphia County, PA","14000US42101017400"
2013,"2013",0,"Total",53056,8872,"Census Tract 355, Philadelphia County, PA","14000US42101035500"
2013,"2013",0,"Total",21314,3095,"Census Tract 173, Philadelphia County, PA","14000US42101017300"
2013,"2013",0,"Total",22038,6441,"Census Tract 172.02, Philadelphia County, PA","14000US42101017202"
2013,"2013",0,"Total",20357,6394,"Census Tract 172.01, Philadelphia County, PA","14000US42101017201"
2013,"2013",0,"Total",27244,5091,"Census Tract 171, Philadelphia County, PA","14000US42101017100"
2013,"2013",0,"Total",44555,14310,"Census Tract 356.01, Philadelphia County, PA","14000US42101035601"
2013,"2013",0,"Total",30694,14685,"Census Tract 170, Philadelphia County, PA","14000US42101017000"
2013,"2013",0,"Total",25382,4056.9999999999995,"Census Tract 169.02, Philadelphia County, PA","14000US42101016902"
2013,"2013",0,"Total",27070,5463,"Census Tract 169.01, Philadelphia County, PA","14000US42101016901"
2013,"2013",0,"Total",26989,5007,"Census Tract 168, Philadelphia County, PA","14000US42101016800"
2013,"2013",0,"Total",70517,10813,"Census Tract 356.02, Philadelphia County, PA","14000US42101035602"
2013,"2013",0,"Total",25996,7141,"Census Tract 167.02, Philadelphia County, PA","14000US42101016702"
2013,"2013",0,"Total",20079,6739,"Census Tract 167.01, Philadelphia County, PA","14000US42101016701"
2013,"2013",0,"Total",24479,7094,"Census Tract 166, Philadelphia County, PA","14000US42101016600"
2013,"2013",0,"Total",12121,7268,"Census Tract 165, Philadelphia County, PA","14000US42101016500"
2013,"2013",0,"Total",36410,6382,"Census Tract 357.01, Philadelphia County, PA","14000US42101035701"
2013,"2013",0,"Total",12569,2413,"Census Tract 164, Philadelphia County, PA","14000US42101016400"
2013,"2013",0,"Total",12381,2938,"Census Tract 163, Philadelphia County, PA","14000US42101016300"
2013,"2013",0,"Total",17794,6597,"Census Tract 162, Philadelphia County, PA","14000US42101016200"
2013,"2013",0,"Total",25441,6538,"Census Tract 161, Philadelphia County, PA","14000US42101016100"
2013,"2013",0,"Total",38859,5272,"Census Tract 357.02, Philadelphia County, PA","14000US42101035702"
2013,"2013",0,"Total",49286,7980,"Census Tract 160, Philadelphia County, PA","14000US42101016000"
2013,"2013",0,"Total",31946,3199,"Census Tract 321, Philadelphia County, PA","14000US42101032100"
2013,"2013",0,"Total",32820,8317,"Census Tract 157, Philadelphia County, PA","14000US42101015700"
2013,"2013",0,"Total",19423,8061,"Census Tract 156, Philadelphia County, PA","14000US42101015600"
2013,"2013",0,"Total",50658,10459,"Census Tract 358, Philadelphia County, PA","14000US42101035800"
2013,"2013",0,"Total",12931,4551,"Census Tract 153, Philadelphia County, PA","14000US42101015300"
2013,"2013",0,"Total",12330,3605,"Census Tract 152, Philadelphia County, PA","14000US42101015200"
2013,"2013",0,"Total",13485,6452,"Census Tract 151.02, Philadelphia County, PA","14000US42101015102"
2013,"2013",0,"Total",21250,17209,"Census Tract 151.01, Philadelphia County, PA","14000US42101015101"
2013,"2013",0,"Total",49338,6557,"Census Tract 359, Philadelphia County, PA","14000US42101035900"
2013,"2013",0,"Total",26967,8302,"Census Tract 149, Philadelphia County, PA","14000US42101014900"
2013,"2013",0,"Total",14375,11504,"Census Tract 148, Philadelphia County, PA","14000US42101014800"
2013,"2013",0,"Total",8979,2318,"Census Tract 147, Philadelphia County, PA","14000US42101014700"
2013,"2013",0,"Total",22635,6452,"Census Tract 146, Philadelphia County, PA","14000US42101014600"
2013,"2013",0,"Total",52931,9932,"Census Tract 360, Philadelphia County, PA","14000US42101036000"
2013,"2013",0,"Total",20172,4242,"Census Tract 145, Philadelphia County, PA","14000US42101014500"
2013,"2013",0,"Total",29670,6765.999999999999,"Census Tract 144, Philadelphia County, PA","14000US42101014400"
2013,"2013",0,"Total",55368,16337.000000000002,"Census Tract 143, Philadelphia County, PA","14000US42101014300"
2013,"2013",0,"Total",75033,11189,"Census Tract 142, Philadelphia County, PA","14000US42101014200"
2013,"2013",0,"Total",59383,4786,"Census Tract 361, Philadelphia County, PA","14000US42101036100"
2013,"2013",0,"Total",18068,4933,"Census Tract 141, Philadelphia County, PA","14000US42101014100"
2013,"2013",0,"Total",23679,4215,"Census Tract 140, Philadelphia County, PA","14000US42101014000"
2013,"2013",0,"Total",12612,2968,"Census Tract 139, Philadelphia County, PA","14000US42101013900"
2013,"2013",0,"Total",25019,6962.000000000001,"Census Tract 138, Philadelphia County, PA","14000US42101013800"
