surface,winner_hand,winner_ht,winner_age,winner_rank,loser_name,loser_hand,loser_ht,loser_age,loser_rank,score,num_sets
Hard,L,184.0,24.45995893,122.0,Aleksandra Krunic,R,163.0,23.4770705,153.0,6-2 6-4,2
Hard,R,172.0,24.64339494,62.0,Na Lae Han,L,,24.1670089,194.0,6-3 1-6 6-1,3
Hard,R,163.0,22.33538672,145.0,Jana Cepelova,R,168.0,23.27173169,117.0,6-4 6-3,2
Hard,R,171.0,26.67761807,148.0,Peangtarn Plipuech,U,,23.80561259,326.0,4-6 6-3 6-2,3
Hard,R,173.0,24.38329911,119.0,Anastasia Pivovarova,R,,26.22313484,191.0,6-3 6-4,2
Hard,L,172.0,26.2696783,125.0,Ipek Soylu,R,174.0,20.39151266,190.0,6-4 6-1,2
Hard,R,170.0,22.35181383,163.0,Tamira Paszek,R,165.0,25.74948665,104.0,6-2 7-6(2),2
Hard,L,184.0,24.45995893,122.0,Rebecca Peterson,R,173.0,21.08418891,132.0,6-4 6-4,2
Hard,R,163.0,23.4770705,153.0,Ying Ying Duan,R,186.0,27.25804244,103.0,6-2 3-6 6-1,3
Hard,R,172.0,24.64339494,62.0,Nigina Abduraimova,R,,22.16563997,172.0,6-4 7-6(4),2
Hard,L,,24.1670089,194.0,Zhaoxuan Yang,U,,21.56605065,248.0,6-4 3-6 6-2,3
Hard,R,163.0,22.33538672,145.0,Lin Zhu,R,173.0,22.6036961,151.0,2-6 6-3 6-3,3
Hard,R,168.0,23.27173169,117.0,Shuai Peng,R,173.0,30.65845311,259.0,6-4 2-6 6-4,3
Hard,R,171.0,26.67761807,148.0,Kai Lin Zhang,U,173.0,26.6036961,108.0,6-2 4-6 4-1 RET,3
Hard,U,,23.80561259,326.0,Hao Chen Tang,R,,22.53798768,609.0,6-1 6-1,2
Hard,R,,26.22313484,191.0,Hiroko Kuwata,U,,25.71663244,154.0,7-6(6) 6-2,2
Hard,R,173.0,24.38329911,119.0,Jing Jing Lu,R,,27.33744011,218.0,6-3 7-5,2
Hard,L,172.0,26.2696783,125.0,Tatjana Maria,R,172.0,29.07871321,121.0,6-4 6-4,2
Hard,R,174.0,20.39151266,190.0,Luksika Kumkhum,R,167.0,23.1266256,150.0,6-4 6-1,2
Hard,R,170.0,22.35181383,163.0,Jennifer Brady,R,178.0,21.4017796,124.0,1-6 6-4 6-1,3
Hard,R,165.0,25.74948665,104.0,Xiaodi You,U,,20.31759069,424.0,7-5 5-7 6-1,3
Hard,L,184.0,24.45995893,122.0,Kai Chen Chang,R,167.0,25.64544832,198.0,2-6 6-4 7-6(5),3
Hard,R,173.0,21.08418891,132.0,Fangzhou Liu,U,,20.73374401,152.0,7-6(2) 6-4,2
Hard,R,163.0,23.4770705,153.0,Jia Jing Lu,U,,26.7980835,247.0,6-1 6-2,2
Hard,R,186.0,27.25804244,103.0,Sara Sorribes Tormo,R,176.0,19.90965092,134.0,6-3 7-5,2
Hard,R,170.0,24.3394935,53.0,Katerina Siniakova,R,174.0,20.34223135,65.0,3-6 6-4 6-4,3
Hard,R,174.0,20.34223135,65.0,Shuai Zhang,R,177.0,27.64134155,49.0,6-3 6-0,2
Hard,R,170.0,24.3394935,53.0,Jana Cepelova,R,168.0,23.29089665,115.0,6-4 3-6 7-5,3
Hard,R,174.0,20.34223135,65.0,Alison Riske,R,175.0,26.19575633,61.0,6-2 6-4,2
Hard,R,177.0,27.64134155,49.0,Varvara Lepchenko,L,180.0,30.31348392,84.0,6-7(4) 6-1 6-3,3
Hard,R,168.0,23.29089665,115.0,Kurumi Nara,R,155.0,24.70362765,81.0,3-6 6-4 6-1,3
Hard,R,170.0,24.3394935,53.0,Viktorija Golubic,R,169.0,23.90691307,73.0,6-3 5-7 6-3,3
Hard,R,175.0,26.19575633,61.0,Aliaksandra Sasnovich,R,174.0,22.47775496,110.0,6-3 6-1,2
Hard,R,174.0,20.34223135,65.0,Louisa Chirico,R,175.0,20.32580424,75.0,6-4 5-7 7-6(3),3
Hard,L,180.0,30.31348392,84.0,Johanna Larsson,R,174.0,28.07118412,46.0,6-2 3-6 6-4,3
Hard,R,177.0,27.64134155,49.0,Naomi Osaka,R,180.0,18.90759754,69.0,6-3 6-2,2
Hard,R,168.0,23.29089665,115.0,Su Jeong Jang,R,,21.50308008,186.0,6-3 6-1,2
Hard,R,155.0,24.70362765,81.0,Yulia Putintseva,R,163.0,21.68104038,41.0,6-2 6-2,2
Hard,R,170.0,24.3394935,53.0,Rebecca Peterson,R,173.0,21.10335387,124.0,2-6 6-2 7-6(4),3
Hard,R,169.0,23.90691307,73.0,Magda Linette,R,171.0,24.58316222,88.0,6-2 6-7(5) 6-3,3
Hard,R,174.0,22.47775496,110.0,Misaki Doi,L,159.0,25.374401100000004,35.0,7-5 6-3,2
Hard,R,175.0,26.19575633,61.0,Nao Hibino,R,163.0,21.79055441,76.0,6-2 6-4,2
Hard,R,174.0,20.34223135,65.0,Antonia Lottner,R,,20.08213552,167.0,6-1 6-4,2
Hard,R,175.0,20.32580424,75.0,Kateryna Bondarenko,R,175.0,30.0971937,57.0,6-4 7-5,2
Hard,R,174.0,28.07118412,46.0,Sabine Lisicki,R,178.0,26.97330595,113.0,6-3 6-2,2
Hard,L,180.0,30.31348392,84.0,Risa Ozaki,R,162.0,22.4257358,111.0,6-0 6-2,2
Hard,R,180.0,18.90759754,69.0,Anett Kontaveit,R,174.0,20.72005476,126.0,6-0 6-2,2
Hard,R,177.0,27.64134155,49.0,Eri Hozumi,R,168.0,22.56810404,197.0,7-6(4) 1-6 6-3,3
Hard,R,168.0,23.29089665,115.0,Madison Brengle,R,168.0,26.44490075,67.0,6-1 6-4,2
Hard,R,,21.50308008,186.0,Saisai Zheng,R,170.0,22.60095825,70.0,4-6 6-3 6-3,3
Hard,R,155.0,24.70362765,81.0,Tamira Paszek,R,165.0,25.76865161,105.0,6-2 6-2,2
Hard,R,163.0,21.68104038,41.0,Maria Sakkari,R,172.0,21.13620808,98.0,6-4 6-3,2
Hard,R,170.0,24.3394935,53.0,Kateryna Kozlova,R,170.0,22.55989049,97.0,6-4 3-6 7-6(5),3
Hard,R,173.0,21.10335387,124.0,Miyu Kato,R,156.0,21.80971937,191.0,6-3 7-6(9),2
Hard,R,171.0,24.58316222,88.0,Erika Sema,U,,27.80013689,352.0,6-1 6-0,2
Hard,R,169.0,23.90691307,73.0,Yanina Wickmayer,R,182.0,26.89664613,39.0,6-1 7-6(7),2
Hard,R,174.0,27.30732375,80.0,Jelena Jankovic,R,177.0,31.55646817,37.0,6-4 3-6 6-4,3
Hard,R,174.0,27.30732375,80.0,Anett Kontaveit,R,174.0,20.73921971,129.0,6-4 6-2,2
Hard,R,177.0,31.55646817,37.0,Ana Konjuh,R,174.0,18.72963723,54.0,7-5 7-6(7),2
Hard,R,174.0,20.73921971,129.0,Viktorija Golubic,R,169.0,23.92607803,67.0,6-4 4-6 6-3,3
Hard,R,174.0,27.30732375,80.0,Alison Riske,R,175.0,26.21492129,57.0,3-6 6-4 6-0,3
Hard,R,174.0,18.72963723,54.0,Jennifer Brady,R,178.0,21.44010951,123.0,6-4 7-5,2
Hard,R,177.0,31.55646817,37.0,Sabine Lisicki,R,178.0,26.99247091,113.0,7-6(4) 6-4,2
Hard,R,169.0,23.92607803,67.0,Sara Errani,R,164.0,29.39356605,36.0,6-7(7) 6-3 6-4,3
Hard,R,174.0,20.73921971,129.0,Lin Zhu,R,173.0,22.64202601,153.0,6-1 3-6 6-0,3
Hard,R,174.0,27.30732375,80.0,Nigina Abduraimova,R,,22.20396988,176.0,6-2 6-2,2
Hard,R,175.0,26.21492129,57.0,Olga Govortsova,R,182.0,28.07392197,209.0,2-6 6-2 7-6(1),3
Hard,R,178.0,21.44010951,123.0,Danka Kovinic,R,169.0,21.83709788,63.0,6-3 7-5,2
Hard,R,174.0,18.72963723,54.0,Sofia Shapatava,R,,27.68514716,235.0,6-1 7-6(2),2
Hard,R,178.0,26.99247091,113.0,Shuai Peng,R,173.0,30.69678303,244.0,6-4 6-1,2
Hard,R,177.0,31.55646817,37.0,Rebecca Peterson,R,173.0,21.12251882,124.0,6-1 1-0 RET,2
Hard,R,164.0,29.39356605,36.0,Xinyun Han,L,172.0,26.30800821,119.0,4-6 7-5 7-6(8),3
Hard,R,169.0,23.92607803,67.0,Denisa Allertova,R,180.0,23.53730322,89.0,3-6 6-3 7-6(4),3
Hard,R,173.0,22.64202601,153.0,Lyudmyla Kichenok,R,,24.1670089,304.0,6-4 6-3,2
Hard,R,174.0,20.73921971,129.0,Katerina Siniakova,R,174.0,20.361396300000006,53.0,6-1 6-1,2
Hard,R,,22.20396988,176.0,Cristiana Ferrando,R,,21.11156742,322.0,6-4 6-3,2
Hard,R,174.0,27.30732375,80.0,Junri Namigata,R,,34.20944559,291.0,6-4 6-1,2
Hard,R,182.0,28.07392197,209.0,Elizaveta Kulichkova,R,176.0,20.43805613,125.0,7-5 6-7(2) 6-4,3
Hard,R,175.0,26.21492129,57.0,Fang Ying Xun,U,,21.68104038,392.0,6-3 6-3,2
Hard,R,169.0,21.83709788,63.0,Yafan Wang,R,170.0,22.39014374,140.0,6-3 6-4,2
Hard,R,178.0,21.44010951,123.0,Anastasia Pivovarova,R,,26.26146475,183.0,4-6 6-4 4-0 RET,3
Hard,R,,27.68514716,235.0,Vania King,R,165.0,27.54825462,81.0,6-3 7-5,2
Hard,R,174.0,18.72963723,54.0,Tatjana Maria,R,172.0,29.11704312,118.0,6-2 6-2,2
Hard,R,173.0,30.69678303,244.0,Saisai Zheng,R,170.0,22.6201232,74.0,4-6 6-2 6-3,3
Hard,R,178.0,26.99247091,113.0,Kwan Yau Ng,U,,19.58110883,1127.0,6-2 6-0,2
Hard,R,173.0,21.12251882,124.0,Shilin Xu,R,,18.69130732,207.0,6-3 6-1,2
Hard,R,177.0,31.55646817,37.0,Xiaodi You,U,,20.3559206,461.0,6-2 6-1,2
Hard,R,183.0,19.88501027,132.0,Lauren Davis,R,157.0,22.92676249,104.0,6-4 6-3,2
Hard,R,157.0,22.92676249,104.0,Tereza Martincova,U,178.0,21.88637919,233.0,6-3 6-7(2) 6-2,3
Hard,R,183.0,19.88501027,132.0,Julia Boserup,R,181.0,25.01026694,125.0,6-4 3-6 6-2,3
Hard,R,157.0,22.92676249,104.0,Alla Kudryavtseva,R,178.0,28.85968515,162.0,6-3 7-6(4),2
Hard,U,178.0,21.88637919,233.0,Jessica Pegula,R,170.0,22.54893908,161.0,6-3 7-6(7),2
Hard,R,181.0,25.01026694,125.0,Catherine Cartan Bellis,R,170.0,17.43189596,120.0,7-6(0) 6-4,2
Hard,R,183.0,19.88501027,132.0,Alison Van Uytvanck,R,173.0,22.46680356,112.0,6-2 6-4,2
Hard,R,178.0,28.85968515,162.0,Eugenie Bouchard,R,178.0,22.54620123,48.0,6-2 6-3,2
Hard,R,157.0,22.92676249,104.0,Samantha Crawford,R,188.0,21.56605065,101.0,6-4 6-1,2
Hard,U,178.0,21.88637919,233.0,Ekaterina Alexandrova,U,180.0,21.82614648,148.0,6-4 1-6 6-4,3
Hard,R,170.0,22.54893908,161.0,Francoise Abanda,R,178.0,19.60027379,201.0,7-6(2) 7-5,2
Hard,R,181.0,25.01026694,125.0,Evgeniya Rodina,R,170.0,27.60301164,96.0,6-4 6-3,2
Hard,R,170.0,17.43189596,120.0,Danielle Lao,U,,25.29500342,365.0,6-4 4-6 6-3,3
Hard,R,183.0,19.88501027,132.0,Sachia Vickery,R,162.0,21.34154689,165.0,6-4 6-4,2
Hard,R,173.0,22.46680356,112.0,Barbora Stefkova,U,,21.44284736,176.0,6-4 6-3,2
Hard,R,178.0,22.54620123,48.0,Mandy Minella,R,180.0,30.80629706,108.0,6-3 6-4,2
Hard,R,178.0,28.85968515,162.0,Veronica Cepede Royg,R,163.0,24.64339494,122.0,7-5 6-4,2
Hard,R,157.0,22.92676249,104.0,Carol Zhao,R,,21.23203285,360.0,6-3 6-2,2
Hard,R,188.0,21.56605065,101.0,Ysaline Bonaventure,L,178.0,22.03969884,175.0,7-6(5) 6-7(4) 6-4,3
Hard,U,180.0,21.82614648,148.0,Julia Goerges,R,180.0,27.86036961,59.0,6-4 7-6(1),2
Hard,U,178.0,21.88637919,233.0,Barbora Krejcikova,R,178.0,20.73648186,265.0,4-6 7-5 6-4,3
Hard,R,170.0,22.54893908,161.0,Aleksandra Wozniak,R,175.0,29.01574264,403.0,6-3 3-6 6-2,3
Hard,R,178.0,19.60027379,201.0,Mona Barthel,R,185.0,26.17385353,114.0,7-6(7) 6-4,2
Hard,R,170.0,27.60301164,96.0,Jamie Loeb,U,168.0,21.51676934,224.0,6-2 6-2,2
Hard,R,181.0,25.01026694,125.0,Amra Sadikovic,R,186.0,27.35386721,138.0,6-1 6-3,2
Hard,R,170.0,17.43189596,120.0,Amandine Hesse,R,,23.6550308,174.0,6-3 6-2,2
Hard,U,,25.29500342,365.0,Mirjana Lucic,R,181.0,34.51334702,54.0,6-4 6-2,2
Hard,R,183.0,19.88501027,132.0,Naomi Broady,R,189.0,26.53798768,78.0,2-6 6-4 6-4,3
Hard,R,162.0,21.34154689,165.0,Patricia Maria Tig,R,180.0,22.13004791,127.0,7-6(5) 6-7(3) 7-6(7),3
Hard,R,173.0,22.46680356,112.0,Elitsa Kostova,U,,26.4257358,130.0,6-1 6-2,2
Hard,U,,21.44284736,176.0,Annika Beck,R,170.0,22.57084189,38.0,2-6 7-5 6-3,3
Hard,R,166.0,24.50102669,90.0,Monica Niculescu,R,168.0,28.98562628,55.0,6-0 2-6 6-0,3
Hard,R,168.0,28.98562628,55.0,Shuai Zhang,R,177.0,27.6605065,40.0,6-0 6-4,2
Hard,R,166.0,24.50102669,90.0,Patricia Maria Tig,R,180.0,22.14921287,135.0,6-1 6-2,2
Hard,R,168.0,28.98562628,55.0,Jana Cepelova,R,168.0,23.3100616,102.0,6-4 6-2,2
Hard,R,177.0,27.6605065,40.0,Camila Giorgi,R,168.0,24.72279261,77.0,6-2 6-4,2
Hard,R,180.0,22.14921287,135.0,Sara Sorribes Tormo,R,176.0,19.94798084,139.0,7-6(2) 2-6 6-3,3
Hard,R,166.0,24.50102669,90.0,Johanna Larsson,R,174.0,28.09034908,45.0,6-4 6-0,2
Hard,R,168.0,23.3100616,102.0,Irina Camelia Begu,R,181.0,26.06707734,23.0,6-3 4-6 6-3,3
Hard,R,168.0,28.98562628,55.0,Anna Karolina Schmiedlova,R,176.0,22.01779603,100.0,6-2 6-2,2
Hard,R,177.0,27.6605065,40.0,Bethanie Mattek Sands,R,168.0,31.4934976,133.0,6-3 7-5,2
Hard,R,168.0,24.72279261,77.0,Mona Barthel,R,185.0,26.19301848,114.0,2-6 6-1 6-4,3
Hard,R,180.0,22.14921287,135.0,Kirsten Flipkens,R,165.0,30.69130732,58.0,6-4 6-4,2
Hard,R,176.0,19.94798084,139.0,Kristina Mladenovic,R,184.0,23.35112936,52.0,1-6 6-2 6-4,3
Hard,R,166.0,24.50102669,90.0,Louisa Chirico,R,175.0,20.3449692,75.0,4-6 7-6(4) 7-6(2),3
Hard,R,174.0,28.09034908,45.0,Kateryna Kozlova,R,170.0,22.57905544,98.0,6-3 1-6 6-2,3
Hard,R,181.0,26.06707734,23.0,Su Jeong Jang,R,,21.52224504,171.0,6-2 6-1,2
Hard,R,168.0,23.3100616,102.0,So Ra Lee,L,,22.16290212,435.0,6-3 6-4,2
Hard,R,176.0,22.01779603,100.0,Katarzyna Piter,R,,25.59069131,275.0,6-3 6-2,2
Hard,R,168.0,28.98562628,55.0,Eri Hozumi,R,168.0,22.58726899,199.0,6-3 6-0,2
Hard,R,177.0,27.6605065,40.0,Maria Sakkari,R,172.0,21.15537303,99.0,6-3 3-6 6-4,3
Hard,R,168.0,31.4934976,133.0,Stefanie Voegele,R,170.0,26.52977413,101.0,6-2 3-6 6-3,3
Hard,R,168.0,24.72279261,77.0,Na Lae Han,L,,24.20533881,182.0,6-3 6-2,2
Hard,R,185.0,26.19301848,114.0,Nicole Gibbs,R,168.0,23.54825462,72.0,5-7 6-4 6-2,3
Hard,R,165.0,30.69130732,58.0,Kristyna Pliskova,L,184.0,24.49828884,97.0,5-7 6-2 6-2,3
Hard,R,180.0,22.14921287,135.0,Marina Erakovic,R,174.0,28.53935661,120.0,2-6 7-5 6-4,3
Hard,R,176.0,19.94798084,139.0,Tamira Paszek,R,165.0,25.78781656,111.0,6-1 6-3,2
Hard,R,184.0,23.35112936,52.0,Luksika Kumkhum,R,167.0,23.16495551,161.0,6-2 7-5,2
Hard,R,175.0,20.3449692,75.0,Ying Ying Duan,R,186.0,27.29637235,92.0,7-5 6-3,2
Hard,R,166.0,24.50102669,90.0,Arantxa Rus,L,180.0,25.76865161,248.0,6-2 6-2,2
Hard,R,170.0,22.57905544,98.0,Tereza Martincova,U,178.0,21.90554415,169.0,6-2 6-3,2
Hard,R,174.0,28.09034908,45.0,Grace Min,R,163.0,22.37371663,128.0,0-6 6-2 6-2,3
Hard,R,177.0,26.19301848,28.0,Naomi Osaka,R,180.0,18.92676249,66.0,7-5 6-3,2
Hard,R,180.0,18.92676249,66.0,Elina Svitolina,R,174.0,22.02053388,20.0,1-6 6-3 6-2,3
Hard,R,177.0,26.19301848,28.0,Agnieszka Radwanska,R,170.0,27.54004107,4.0,4-6 7-5 6-4,3
Hard,R,174.0,22.02053388,20.0,Garbine Muguruza,R,182.0,22.9486653,3.0,6-2 4-6 6-3,3
Hard,R,180.0,18.92676249,66.0,Aliaksandra Sasnovich,R,174.0,22.49691992,107.0,6-3 7-6(6),2
Hard,R,177.0,26.19301848,28.0,Magda Linette,R,171.0,24.60232717,109.0,6-4 6-3,2
Hard,R,170.0,27.54004107,4.0,Monica Puig,R,170.0,22.97878166,33.0,6-2 6-3,2
Hard,R,182.0,22.9486653,3.0,Anastasija Sevastova,U,169.0,26.4366872,35.0,6-3 6-3,2
Hard,R,174.0,22.02053388,20.0,Anastasia Pavlyuchenkova,R,177.0,25.21560575,17.0,7-6(5) 6-4,2
Hard,R,174.0,22.49691992,107.0,Karolina Pliskova,R,184.0,24.49828884,6.0,6-4 6-2,2
Hard,R,180.0,18.92676249,66.0,Dominika Cibulkova,R,161.0,27.37303217,12.0,6-2 6-1,2
Hard,R,171.0,24.60232717,109.0,Yulia Putintseva,R,163.0,21.70020534,38.0,4-6 6-3 7-5,3
Hard,R,177.0,26.19301848,28.0,Carla Suarez Navarro,R,162.0,28.04380561,8.0,7-6(4) 4-6 6-4,3
Hard,R,170.0,22.97878166,33.0,Petra Kvitova,L,183.0,26.53524983,16.0,1-6 6-4 6-4,3
Hard,R,170.0,27.54004107,4.0,Barbora Zahlavova Strycova,R,164.0,30.48049281,21.0,6-3 3-6 7-5,3
Hard,U,169.0,26.4366872,35.0,Kateryna Bondarenko,R,175.0,30.11635866,62.0,7-6(3) 6-3,2
Hard,R,174.0,22.02053388,20.0,Coco Vandeweghe,R,185.0,24.78850103,32.0,6-3 6-4,2
Hard,R,177.0,25.21560575,17.0,Andrea Petkovic,R,180.0,29.029431899999995,44.0,6-4 2-0 RET,2
Hard,R,174.0,22.49691992,107.0,Yanina Wickmayer,R,182.0,26.91581109,51.0,3-6 6-3 6-3,3
Hard,R,180.0,18.92676249,66.0,Misaki Doi,L,159.0,25.39356605,34.0,6-4 6-4,2
Hard,R,161.0,27.37303217,12.0,Lucie Safarova,L,177.0,29.62354552,43.0,4-6 6-1 7-5,3
Hard,R,163.0,21.70020534,38.0,Madison Keys,R,178.0,21.58795346,9.0,6-3 3-6 7-6(7),3
Hard,R,171.0,24.60232717,109.0,Olesya Pervushina,R,,16.39151266,401.0,4-6 6-2 6-3,3
Hard,R,177.0,26.19301848,28.0,Belinda Bencic,R,175.0,19.52908966,26.0,6-2 5-7 6-1,3
Hard,L,183.0,26.53524983,16.0,Madison Brengle,R,168.0,26.46406571,70.0,6-3 6-3,2
Hard,R,170.0,22.97878166,33.0,Varvara Lepchenko,L,180.0,30.33264887,79.0,6-0 6-3,2
Hard,R,164.0,30.48049281,21.0,Varatchaya Wongteanchai,R,,27.03353867,317.0,6-1 6-1,2
Hard,L,184.0,24.5174538,100.0,Nao Hibino,R,163.0,21.82888433,78.0,6-3 2-6 6-3,3
Hard,L,184.0,24.5174538,100.0,Kateryna Kozlova,R,170.0,22.5982204,98.0,7-6(2) 6-0,2
Hard,R,163.0,21.82888433,78.0,Denisa Allertova,R,180.0,23.55646817,114.0,6-2 6-3,2
Hard,R,170.0,22.5982204,98.0,Stefanie Voegele,R,170.0,26.54893908,103.0,6-3 6-3,2
Hard,L,184.0,24.5174538,100.0,Irina Khromacheva,L,167.0,21.37713895,104.0,6-3 6-4,2
Hard,R,163.0,21.82888433,78.0,Lesia Tsurenko,R,174.0,27.32648871,53.0,7-6(6) 0-0 RET,2
Hard,R,180.0,23.55646817,114.0,Kirsten Flipkens,R,165.0,30.71047228,60.0,7-5 6-4,2
Hard,R,170.0,22.5982204,98.0,Sofia Shapatava,R,,27.70431212,206.0,6-2 7-5,2
Hard,R,170.0,26.54893908,103.0,Francesca Schiavone,R,166.0,36.26009582,102.0,6-2 3-2 RET,2
Hard,L,184.0,24.5174538,100.0,Kurumi Nara,R,155.0,24.74195756,80.0,6-2 6-2,2
Hard,L,167.0,21.37713895,104.0,Naomi Broady,R,189.0,26.57631759,92.0,6-2 6-4,2
Hard,R,174.0,27.32648871,53.0,Ipek Soylu,R,174.0,20.44900753,177.0,6-1 3-6 6-1,3
Hard,R,163.0,21.82888433,78.0,Risa Ozaki,R,162.0,22.46406571,126.0,7-5 6-1,2
Hard,R,180.0,23.55646817,114.0,Patricia Maria Tig,R,180.0,22.16837782,117.0,7-5 6-2,2
Hard,R,165.0,30.71047228,60.0,Maria Sakkari,R,172.0,21.17453799,101.0,7-6(0) 3-6 7-6(4),3
Hard,R,,27.70431212,206.0,Cagla Buyukakcay,R,172.0,26.99520876,69.0,6-1 6-4,2
Hard,R,170.0,22.5982204,98.0,Donna Vekic,R,179.0,20.24640657,94.0,6-1 7-6(3),2
Hard,R,170.0,26.54893908,103.0,Sabina Sharipova,R,,22.06160164,165.0,7-5 5-7 7-5,3
Hard,R,166.0,36.26009582,102.0,Sorana Cirstea,R,176.0,26.47227926,85.0,7-5 6-2,2
Hard,R,155.0,24.74195756,80.0,Dayana Yastremska,R,,16.36687201,408.0,7-5 6-2,2
Hard,L,184.0,24.5174538,100.0,Sara Sorribes Tormo,R,176.0,19.96714579,130.0,6-3 3-6 6-4,3
Hard,L,167.0,21.37713895,104.0,Tereza Martincova,U,178.0,21.9247091,172.0,4-6 6-3 6-3,3
Hard,R,189.0,26.57631759,92.0,Amra Sadikovic,R,186.0,27.39219713,149.0,6-4 7-5,2
Hard,R,174.0,27.32648871,53.0,Evgeniya Rodina,R,170.0,27.64134155,93.0,6-0 6-2,2
Hard,R,174.0,20.44900753,177.0,Silvia Soler Espinosa,R,169.0,28.85420945,129.0,6-0 6-2,2
Hard,R,162.0,22.46406571,126.0,Elitsa Kostova,U,,26.46406571,134.0,3-6 6-4 6-1,3
Hard,R,163.0,21.82888433,78.0,Komola Umarova,U,,16.92813142,814.0,6-3 6-1,2
Hard,R,180.0,23.55646817,114.0,Hiroko Kuwata,U,,25.77412731,157.0,6-3 6-4,2
Hard,R,180.0,22.16837782,117.0,Vitalia Diatchenko,R,170.0,26.15195072,645.0,4-6 6-4 6-3,3
Hard,R,172.0,21.17453799,101.0,Anna Karolina Schmiedlova,R,176.0,22.03696099,108.0,2-6 6-3 6-4,3
Hard,R,165.0,30.71047228,60.0,Ana Bogdan,R,172.0,23.83572895,120.0,7-6(7) 6-3,2
Hard,L,183.0,26.55441478,16.0,Dominika Cibulkova,R,161.0,27.39219713,12.0,6-1 6-1,2
Hard,L,183.0,26.55441478,16.0,Simona Halep,R,168.0,24.99931554,5.0,6-1 6-2,2
Hard,R,161.0,27.39219713,12.0,Svetlana Kuznetsova,R,174.0,31.24982888,10.0,3-6 6-3 6-4,3
Hard,L,183.0,26.55441478,16.0,Johanna Konta,R,180.0,25.36344969,13.0,6-3 6-4,2
Hard,R,168.0,24.99931554,5.0,Madison Keys,R,178.0,21.60711841,9.0,6-4 6-2,2
Hard,R,174.0,31.24982888,10.0,Agnieszka Radwanska,R,170.0,27.55920602,4.0,1-6 7-6(9) 6-4,3
Hard,R,161.0,27.39219713,12.0,Barbora Zahlavova Strycova,R,164.0,30.49965777,21.0,6-3 3-6 6-4,3
Hard,L,183.0,26.55441478,16.0,Angelique Kerber,L,173.0,28.6899384,1.0,6-7(10) 7-5 6-4,3
Hard,R,180.0,25.36344969,13.0,Carla Suarez Navarro,R,162.0,28.06297057,8.0,7-5 7-6(6),2
Hard,R,168.0,24.99931554,5.0,Yaroslava Shvedova,R,180.0,29.0403833,41.0,6-3 6-3,2
Hard,R,178.0,21.60711841,9.0,Darya Kasatkina,R,170.0,19.38945927,28.0,6-1 4-6 6-4,3
Hard,R,174.0,31.24982888,10.0,Venus Williams,R,185.0,36.27652293,7.0,6-2 6-2,2
Hard,R,170.0,27.55920602,4.0,Caroline Wozniacki,R,177.0,26.21218344,22.0,6-4 6-2,2
Hard,R,161.0,27.39219713,12.0,Karolina Pliskova,R,184.0,24.5174538,6.0,6-2 6-2,2
Hard,R,164.0,30.49965777,21.0,Jelena Jankovic,R,177.0,31.57563313,39.0,1-6 6-4 7-5,3
Hard,L,173.0,28.6899384,1.0,Kristina Mladenovic,R,184.0,23.37029432,54.0,6-7(4) 6-1 6-4,3
Hard,L,183.0,26.55441478,16.0,Elina Svitolina,R,174.0,22.03969884,18.0,6-3 6-1,2
Hard,R,180.0,25.36344969,13.0,Shuai Zhang,R,177.0,27.67967146,38.0,6-3 6-3,2
Hard,R,162.0,28.06297057,8.0,Yanina Wickmayer,R,182.0,26.93497604,59.0,6-4 6-3,2
Hard,R,168.0,24.99931554,5.0,Irina Camelia Begu,R,181.0,26.0862423,26.0,6-3 2-0 RET,2
Hard,R,180.0,29.0403833,41.0,Roberta Vinci,R,163.0,33.60438056,15.0,7-5 6-2,2
Hard,R,170.0,19.38945927,28.0,Louisa Chirico,R,175.0,20.36413415,74.0,6-1 6-1,2
Hard,R,178.0,21.60711841,9.0,Caroline Garcia,R,177.0,22.94592745,24.0,6-3 6-4,2
Hard,R,185.0,36.27652293,7.0,Yulia Putintseva,R,163.0,21.71937029,36.0,6-3 6-2,2
Hard,R,174.0,31.24982888,10.0,Madison Brengle,R,168.0,26.48323066,72.0,6-0 6-4,2
Hard,R,177.0,26.21218344,22.0,Katerina Siniakova,R,174.0,20.38056126,56.0,6-4 6-4,2
Hard,R,170.0,27.55920602,4.0,Ekaterina Makarova,L,178.0,28.30390144,37.0,6-4 6-1,2
Hard,R,184.0,24.5174538,6.0,Lucie Safarova,L,177.0,29.64271047,43.0,6-3 7-5,2
Hard,R,161.0,27.39219713,12.0,Laura Siegemund,R,168.0,28.56399726,31.0,2-6 6-3 6-4,3
Hard,R,164.0,30.49965777,21.0,Misaki Doi,L,159.0,25.41273101,33.0,5-7 6-0 6-2,3
Hard,R,177.0,31.57563313,39.0,Garbine Muguruza,R,182.0,22.96783025,3.0,6-4 7-6(2),2
Hard,R,184.0,23.37029432,54.0,Coco Vandeweghe,R,185.0,24.80766598,32.0,7-6(5) 6-3,2
Hard,R,174.0,22.03969884,18.0,Bethanie Mattek Sands,R,168.0,31.51266256,131.0,4-6 6-3 6-4,3
Hard,L,183.0,26.55441478,16.0,Jelena Ostapenko,R,177.0,19.30184805,46.0,6-3 6-1,2
Hard,R,180.0,25.36344969,13.0,Annika Beck,R,170.0,22.6091718,48.0,6-1 6-2,2
